# Fields: PRG CRC, Name, Genie Code (HEX), Pro Action Rocky Code (HEX), Address (HEX), Value (HEX), Compare Value (HEX), IsPrgOffset, Description
DF58FC5A;10-Yard Fight (USA, Europe);ZEEXIPIE;;;;;0;Your team runs faster
41243492;Low G Man - The Low Gravity Man (USA);LAVSKAPA;;;;;0;Full EMDP on a new life
41243492;Low G Man - The Low Gravity Man (USA);ZAVIKAAA;;;;;0;Full AGM on a new life
41243492;Low G Man - The Low Gravity Man (USA);ZEOZZTLE;;;;;0;10 Boomerangs on pick-up
41243492;Low G Man - The Low Gravity Man (USA);ZAVXGTLE;;;;;0;10 Fireballs on pick-up
41243492;Low G Man - The Low Gravity Man (USA);ZEUXATLE;;;;;0;10 Bombs on pick-up
41243492;Low G Man - The Low Gravity Man (USA);ZESXTTLE;;;;;0;10 Waves on pick-up
41243492;Low G Man - The Low Gravity Man (USA);;;050A;00;;0;Enemies die instantly (1 of 2)
41243492;Low G Man - The Low Gravity Man (USA);;;050E;00;;0;Enemies die instantly (2 of 2)
41243492;Low G Man - The Low Gravity Man (USA);;;0639;08;;0;Infinite life
41243492;Low G Man - The Low Gravity Man (USA);;;0647;23;;0;Jump higher
41243492;Low G Man - The Low Gravity Man (USA);;;0651;03;;0;Rank is 03/03
41243492;Low G Man - The Low Gravity Man (USA);;;0656;63;;0;Rank left is 99/99 (1 of 2)
41243492;Low G Man - The Low Gravity Man (USA);;;0657;63;;0;Rank left is 99/99 (2 of 2)
41243492;Low G Man - The Low Gravity Man (USA);;;06D6;09;;0;Infinite lives (alt)
41243492;Low G Man - The Low Gravity Man (USA);;;0738;FF;;0;Infinite time (alt)
9BA20DAD;Lunar Pool (USA);;;01C3;63;;0;Infinite Balls
6C15F90E;M.C. Kids (USA);GXKSUOSE;;;;;0;Infinite lives
6C15F90E;M.C. Kids (USA);EGETYTIA;;;;;0;Infinite hearts
6C15F90E;M.C. Kids (USA);GLXEIPEK;;;;;0;Multi-jump (1 of 3)
6C15F90E;M.C. Kids (USA);OZXEGOSX;;;;;0;Multi-jump (2 of 3)
6C15F90E;M.C. Kids (USA);XTXETPGE;;;;;0;Multi-jump (3 of 3)
6C15F90E;M.C. Kids (USA);EKNVYIIA;;;;;0;Don't lose Golden Arches when hit
6C15F90E;M.C. Kids (USA);AOVEGTGE;;;;;0;Super-jump (1 of 2)
6C15F90E;M.C. Kids (USA);AEVEPTLA;;;;;0;Super-jump (2 of 2)
6C15F90E;M.C. Kids (USA);AAVNIVGA;;;;;0;Always find all cards in level (1 of 4)
6C15F90E;M.C. Kids (USA);OZVNPVSX;;;;;0;Always find all cards in level (2 of 4)
6C15F90E;M.C. Kids (USA);PAVNZVPP;;;;;0;Always find all cards in level (3 of 4)
6C15F90E;M.C. Kids (USA);XTVNLTGE;;;;;0;Always find all cards in level (4 of 4)
6C15F90E;M.C. Kids (USA);AEXALGPA;;;;;0;Access any level on map
6C15F90E;M.C. Kids (USA);AAKSAYZA;;;;;0;1 heart per life (1 of 2)
6C15F90E;M.C. Kids (USA);AEKSNPZA;;;;;0;1 heart per life (2 of 2)
6C15F90E;M.C. Kids (USA);YAKSAYZA;;;;;0;8 hearts per life (1 of 2)
6C15F90E;M.C. Kids (USA);YEKSNPZA;;;;;0;8 hearts per life (2 of 2)
6C15F90E;M.C. Kids (USA);PAKILYLA;;;;;0;Start with 2 lives
6C15F90E;M.C. Kids (USA);TAKILYLA;;;;;0;Start with 7 lives
6C15F90E;M.C. Kids (USA);PAKILYLE;;;;;0;Start with 10 lives
0939852F;M.U.L.E. (USA);GEKALTTA;;;;;0;4 'months' for beginner game
0939852F;M.U.L.E. (USA);PEKALTTE;;;;;0;9 'months' for beginner game
0939852F;M.U.L.E. (USA);TEXAIVGA;;;;;0;6 'months' for standard game
0939852F;M.U.L.E. (USA);GOXAIVGA;;;;;0;20 'months' for standard game
0939852F;M.U.L.E. (USA);EPOEPNAI;;;;;0;Humanoids start with $400 (1 of 2)
0939852F;M.U.L.E. (USA);PAOETYZA;;;;;0;Humanoids start with $400 (2 of 2)
0939852F;M.U.L.E. (USA);AZOEPNAI;;;;;0;Humanoids start with $800 (1 of 2)
0939852F;M.U.L.E. (USA);LAOETYZA;;;;;0;Humanoids start with $800 (2 of 2)
0939852F;M.U.L.E. (USA);GPUAAYAG;;;;;0;Flappers start with $1300 (1 of 2)
0939852F;M.U.L.E. (USA);IAUAIYTA;;;;;0;Flappers start with $1300 (2 of 2)
0939852F;M.U.L.E. (USA);EIUAAYAG;;;;;0;Flappers start with $2000 (1 of 2)
0939852F;M.U.L.E. (USA);YAUAIYTA;;;;;0;Flappers start with $2000 (2 of 2)
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);ZESELPLA;;;;;0;Set bout length timer to 20
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);TESELPLA;;;;;0;Set bout length timer to 60
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);PESELPLE;;;;;0;Set bout length timer to 90
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);ZEUOUPPA;;;;;0;Computer controlled players jump faster
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);ZASXAAPA;;;;;0;Computer controlled players speed up
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);OZUEPZSX;;;;;0;Invincibility - P1 team (1 of 2)
092B5371;M.U.S.C.L.E. - Tag Team Match (USA);LTUEZXYG;;;;;0;Invincibility - P1 team (2 of 2)
AF2BBCBC;Mach Rider (Japan, USA);IVGUEY;;;;;0;Never lose bike abilities (colors)
AF2BBCBC;Mach Rider (Japan, USA);VZISZL;;;;;0;Infinite lives
AF2BBCBC;Mach Rider (Japan, USA);KKAZNG;;;;;0;Infinite energy (1 of 2)
AF2BBCBC;Mach Rider (Japan, USA);UETUXY;;;;;0;Infinite energy (2 of 2)
AF2BBCBC;Mach Rider (Japan, USA);KVGLXY;;;;;0;Bike never explodes
AF2BBCBC;Mach Rider (Japan, USA);VLTGKZ;;;;;0;Infinite shots
AF2BBCBC;Mach Rider (Japan, USA);SXZEIL;;;;;0;Super speed (1 of 2)
AF2BBCBC;Mach Rider (Japan, USA);SXLALL;;;;;0;Super speed (2 of 2)
AF2BBCBC;Mach Rider (Japan, USA);SZYGYV;;;;;0;No winter
AF2BBCBC;Mach Rider (Japan, USA);SZTZSG;;;;;0;Infinite time - solo and endurance courses
06A4345C;Mad Max (USA);NYEYVYAX;;;;;0;Start with full food and water
06A4345C;Mad Max (USA);AGOYUYEA;;;;;0;Start with less ammo
06A4345C;Mad Max (USA);SXVAEVVK;;;;;0;Infinite ammo
06A4345C;Mad Max (USA);AENEPYAP;;;;;0;No damage done to car
06A4345C;Mad Max (USA);GENEPYAP;;;;;0;Less damage done to car
06A4345C;Mad Max (USA);AXNEPYAP;;;;;0;More damage done to car
06A4345C;Mad Max (USA);AAUAUEAA;;;;;0;No damage done to you
06A4345C;Mad Max (USA);GAUAUEAA;;;;;0;Less damage done to you
06A4345C;Mad Max (USA);APUAUEAA;;;;;0;More damage done to you
06A4345C;Mad Max (USA);AVKVLPAZ;;;;;0;A better tune-up
06A4345C;Mad Max (USA);AANEPZPA;;;;;0;Dynamite is free
06A4345C;Mad Max (USA);AAVEGZPA;;;;;0;Ammo is free
06A4345C;Mad Max (USA);GEEATZYA;;;;;0;Cheaper arena pass (1 of 2)
06A4345C;Mad Max (USA);GLKELZYL;;;;;0;Cheaper arena pass (2 of 2)
05DE5AFD;Mafat Conspiracy, The (USA);GXOGZZVG;;;;;0;Infinite bullets
05DE5AFD;Mafat Conspiracy, The (USA);IASGUSZA;;;;;0;Fewer bullets on pick-up
05DE5AFD;Mafat Conspiracy, The (USA);GPSGUSZA;;;;;0;More bullets on pick-up
05DE5AFD;Mafat Conspiracy, The (USA);AZNIEXGL;;;;;0;Faster timer
05DE5AFD;Mafat Conspiracy, The (USA);GZNGOTOY;;;;;0;Immune to physical damage
05DE5AFD;Mafat Conspiracy, The (USA);GZOKSSON;;;;;0;Immune to weapon damage
05DE5AFD;Mafat Conspiracy, The (USA);GXNGPOSN;;;;;0;Immune to damage in maze
05DE5AFD;Mafat Conspiracy, The (USA);XTNIVXXK;;;;;0;Infinite time
05DE5AFD;Mafat Conspiracy, The (USA);AYNIEXGL;;;;;0;Slower timer (1 of 2)
05DE5AFD;Mafat Conspiracy, The (USA);AYVISXGL;;;;;0;Slower timer (2 of 2)
56A54EAE;Magic Jewelry (Asia) (Unl);GXUTAYEI;;;;;0;Bypass checksum check (1 of 2)
56A54EAE;Magic Jewelry (Asia) (Unl);GXXVAYEI;;;;;0;Bypass checksum check (2 of 2)
56A54EAE;Magic Jewelry (Asia) (Unl);GXUVYYEP;;;;;0;Disable Game Over
56A54EAE;Magic Jewelry (Asia) (Unl);AEETNKIT;;;;;0;Speed never increases (1 of 2)
56A54EAE;Magic Jewelry (Asia) (Unl);XXETVGVZ;;;;;0;Speed never increases (2 of 2)
A848A2B1;Magic of Scheherazade, The (USA);OTSXLGSV;;;;;0;Infinite HP
A848A2B1;Magic of Scheherazade, The (USA);SXEVPLVG;;;;;0;Infinite lives
A848A2B1;Magic of Scheherazade, The (USA);TEXAXLLA;;;;;0;Get Coins from anywhere
A848A2B1;Magic of Scheherazade, The (USA);OXUYZKPX;;;;;0;Invincibility
A848A2B1;Magic of Scheherazade, The (USA);AEEYYGLA;;;;;0;Hit anywhere (1 of 5)
A848A2B1;Magic of Scheherazade, The (USA);ALNNIGEP;;;;;0;Hit anywhere (2 of 5)
A848A2B1;Magic of Scheherazade, The (USA);SZNNLGSG;;;;;0;Hit anywhere (3 of 5)
A848A2B1;Magic of Scheherazade, The (USA);TZNNTKPA;;;;;0;Hit anywhere (4 of 5)
A848A2B1;Magic of Scheherazade, The (USA);UGNNGKPE;;;;;0;Hit anywhere (5 of 5)
A848A2B1;Magic of Scheherazade, The (USA);PAKTAZLA;;;;;0;Start with 1 life
A848A2B1;Magic of Scheherazade, The (USA);TAKTAZLA;;;;;0;Start with 6 lives
A848A2B1;Magic of Scheherazade, The (USA);PAKTAZLE;;;;;0;Start with 9 lives
A848A2B1;Magic of Scheherazade, The (USA);ZAUTAZIA;;;;;0;Start with only 20 Gold Coins
A848A2B1;Magic of Scheherazade, The (USA);POKAOZZU;;;;;0;Less energy gained from Bread
A848A2B1;Magic of Scheherazade, The (USA);ZAEEXGIA;;;;;0;Less magic gained from Mashroobs
A848A2B1;Magic of Scheherazade, The (USA);SZEAEKVK;;;;;0;Never lose Mashroobs
A848A2B1;Magic of Scheherazade, The (USA);;;0081;FF;;0;Infinite HP (alt)
A848A2B1;Magic of Scheherazade, The (USA);;;0086;FF;;0;Gain 65280 EXP for each kill
A848A2B1;Magic of Scheherazade, The (USA);;;008D;18;;0;Infinite MP
A848A2B1;Magic of Scheherazade, The (USA);;;0306;25;;0;Infinite Bread
A848A2B1;Magic of Scheherazade, The (USA);;;0307;25;;0;Infinite Mashroob
A848A2B1;Magic of Scheherazade, The (USA);;;0310;05;;0;Infinite R. Seeds
A848A2B1;Magic of Scheherazade, The (USA);;;0311;10;;0;Infinite Carpets
A848A2B1;Magic of Scheherazade, The (USA);;;03D7;08;;0;Infinite Troopers
7A4D4EAF;Magician (USA);;;0051;01;;0;Start on area 2 - Wilderness
7A4D4EAF;Magician (USA);;;0051;02;;0;Start on area 3 - Lake
7A4D4EAF;Magician (USA);;;0051;03;;0;Start on area 4 - Forest
7A4D4EAF;Magician (USA);;;0051;04;;0;Start on area 5 - Caverns
7A4D4EAF;Magician (USA);;;0051;05;;0;Start on area 6 - Dungeons
7A4D4EAF;Magician (USA);;;0051;06;;0;Start on area 7 - Castle
7A4D4EAF;Magician (USA);;;0051;07;;0;Start on area 8 - Tower
7A4D4EAF;Magician (USA);;;0051;08;;0;Start on the Tower Top boss
A4625DBC;Magmax (USA);SZVVYTVG;;;;;0;Infinite lives - 1P game
A4625DBC;Magmax (USA);AEEVITPA;;;;;0;Infinite lives - 2P game
A4625DBC;Magmax (USA);AEKGKLZA;;;;;0;Start with 1 life - both players
A4625DBC;Magmax (USA);IEKGKLZA;;;;;0;Start with 6 lives - both players
A4625DBC;Magmax (USA);AEKGKLZE;;;;;0;Start with 9 lives - both players
A4625DBC;Magmax (USA);;;0058;02;;0;Infinite lives - P1
A4625DBC;Magmax (USA);;;0059;05;;0;Infinite lives - P2
A4625DBC;Magmax (USA);;;008B;05;;0;Max upgrades - P1
A4625DBC;Magmax (USA);;;008C;05;;0;Max upgrades - P2
0D9F5BD1;Maniac Mansion (USA);SEXGKASZ;;;;;0;All codes start out as 0000
25482CEB;Mappy (Japan);ASSSXZEI;;;;;0;Invincibility (1 of 2)
25482CEB;Mappy (Japan);GXEIOZEY;;;;;0;Invincibility (2 of 2)
25482CEB;Mappy (Japan);GZENZLVT;;;;;0;Disable Hurry! timer
25482CEB;Mappy (Japan);GZEKUZVG;;;;;0;Infinite time - Bonus stages
25482CEB;Mappy (Japan);ATXKIZIA;;;;;0;Press Start to complete stage (1 of 6)
25482CEB;Mappy (Japan);OZXKAZIK;;;;;0;Press Start to complete stage (2 of 6)
25482CEB;Mappy (Japan);PAXKGZEY;;;;;0;Press Start to complete stage (3 of 6)
25482CEB;Mappy (Japan);SAXKZZSE;;;;;0;Press Start to complete stage (4 of 6)
25482CEB;Mappy (Japan);TLXKLZLX;;;;;0;Press Start to complete stage (5 of 6)
25482CEB;Mappy (Japan);VAXKPZLZ;;;;;0;Press Start to complete stage (6 of 6)
25482CEB;Mappy (Japan);SZOSNKVS;;;;;0;Ropes don't change color when jumping on them (1 of 2)
25482CEB;Mappy (Japan);SZOVZXVS;;;;;0;Ropes don't change color when jumping on them (2 of 2)
25482CEB;Mappy (Japan);GXKNTPEI;;;;;0;Collect Red Balloons from anywhere - Bonus stages (1 of 2)
25482CEB;Mappy (Japan);GXSNPPEL;;;;;0;Collect Red Balloons from anywhere - Bonus stages (2 of 2)
25482CEB;Mappy (Japan);GZNTLTEI;;;;;0;Collect items from anywhere - normal stages (1 of 2)
25482CEB;Mappy (Japan);GZNVTTEL;;;;;0;Collect items from anywhere - normal stages (2 of 2)
25482CEB;Mappy (Japan);SXKYTEOO;;;;;0;Disable trap floors
6D9BA342;Mappy-Land (USA);SZKXITVG;;;;;0;Infinite lives
6D9BA342;Mappy-Land (USA);AEXXTAZA;;;;;0;Start with 1 life
6D9BA342;Mappy-Land (USA);IEXXTAZA;;;;;0;Start with 6 lives
6D9BA342;Mappy-Land (USA);TESXALLA;;;;;0;Start with 6 toys
6D9BA342;Mappy-Land (USA);PESXALLA;;;;;0;Start with 1 toy
6D9BA342;Mappy-Land (USA);LESZALAA;;;;;0;Start with coins instead of toys
6D9BA342;Mappy-Land (USA);PESZALAA;;;;;0;Start with fish instead of toys
6D9BA342;Mappy-Land (USA);ZESZALAA;;;;;0;Start with pots instead of toys
09874777;Marble Madness (USA);OXVXLZVS;;;;;0;Infinite time
09874777;Marble Madness (USA);GOOZPLAA;;;;;0;Extra 20 seconds to complete beginner race
09874777;Marble Madness (USA);AXOZPLAE;;;;;0;Extra 40 seconds to complete beginner race
09874777;Marble Madness (USA);GXEXTLEL;;;;;0;Bonus time not added
09874777;Marble Madness (USA);EYNGALEI;;;;;0;Don't break from falling
09874777;Marble Madness (USA);OZGGYO;;;;;0;Cannot fall into bottomless pits (1 of 3)
09874777;Marble Madness (USA);SZAEUA;;;;;0;Cannot fall into bottomless pits (2 of 3)
09874777;Marble Madness (USA);SZEGPXOX;;;;;0;Cannot fall into bottomless pits (3 of 3)
09874777;Marble Madness (USA);;;0044;3C;;0;Infinite time (alt)
09874777;Marble Madness (USA);;;004A;63;;0;Max score - P1 (1 of 3)
09874777;Marble Madness (USA);;;004B;63;;0;Max score - P1 (2 of 3)
09874777;Marble Madness (USA);;;004C;63;;0;Max score - P1 (3 of 3)
75F6A9F3;Mario Bros. (World);AVVIEGVI;;;;;0;Invincibility
75F6A9F3;Mario Bros. (World);VINTPUVK;;;;;0;Infinite time - bonus rounds
75F6A9F3;Mario Bros. (World);SZNTPUVK;;;;;0;Infinite time - bonus rounds (alt)
75F6A9F3;Mario Bros. (World);SXNIIZVG;;;;;0;Infinite power blocks
75F6A9F3;Mario Bros. (World);SXTIEG;;;;;0;Infinite lives
75F6A9F3;Mario Bros. (World);AVOTINSZ;;;;;0;Stops the green fireball from appearing
75F6A9F3;Mario Bros. (World);AEETXZPA;;;;;0;Stops the red fireball from appearing
75F6A9F3;Mario Bros. (World);AAISPL;;;;;0;Start with 1 life
75F6A9F3;Mario Bros. (World);IAISPL;;;;;0;Start with 6 lives
75F6A9F3;Mario Bros. (World);AAISPU;;;;;0;Start with 9 lives
75F6A9F3;Mario Bros. (World);PENGSAAA;;;;;0;Move faster
75F6A9F3;Mario Bros. (World);ZENGSAAA;;;;;0;Move much faster
75F6A9F3;Mario Bros. (World);AEUIUGAG;;;;;0;Coins kill you
75F6A9F3;Mario Bros. (World);VYSYAUKY;;;;;0;Mega-jump (1 of 2)
75F6A9F3;Mario Bros. (World);VYSYPUKY;;;;;0;Mega-jump (2 of 2)
75F6A9F3;Mario Bros. (World);EZEKEPKZ;;;;;0;Enemies move faster (1 of 2)
75F6A9F3;Mario Bros. (World);ZAEKOPNG;;;;;0;Enemies move faster (2 of 2)
75F6A9F3;Mario Bros. (World);LAEKOPNG;;;;;0;Enemies move much faster (2 of 2)
75F6A9F3;Mario Bros. (World);;;0048;04;;0;Infinite lives - P1
75F6A9F3;Mario Bros. (World);;;004C;04;;0;Infinite lives - P2
2E35DD2E;Mario's Time Machine (USA);ZEUUGYAA;;;;;0;Get an item after killing one Koopa
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);ZAEALPPA;;;;;0;Start on round 2
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);LAEALPPA;;;;;0;Start on round 3
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);GAEALPPA;;;;;0;Start on round 4
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);IAEALPPA;;;;;0;Start on round 5
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);TAEALPPA;;;;;0;Start on round 6
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);YAEALPPA;;;;;0;Start on round 7
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);SUVOIEVN;;;;;0;Invincibility
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);SLXOTYVI;;;;;0;Infinite lives
1A2D3B17;Master Chu and the Drunkard Hu (USA) (Unl);SLUPANVS;;;;;0;Infinite health
9EEF47AA;Mechanized Attack (USA);SXUNPEVK;;;;;0;Infinite lives
9EEF47AA;Mechanized Attack (USA);SZUNTOVK;;;;;0;Infinite grenades
9EEF47AA;Mechanized Attack (USA);SZEYIOVK;;;;;0;Infinite bullets
9EEF47AA;Mechanized Attack (USA);AEVOAPLA;;;;;0;Reduce damage by half
9EEF47AA;Mechanized Attack (USA);GPONAOAZ;;;;;0;Magazine holds half normal amount of bullets after first magazine used (1 of 2)
9EEF47AA;Mechanized Attack (USA);GPEYLEAZ;;;;;0;Magazine holds half normal amount of bullets after first magazine used (2 of 2)
6EE4BB0A;Mega Man (USA);AAOULKPZ;;;;;0;Have all weapons (1 of 4)
6EE4BB0A;Mega Man (USA);AEULTXVT;;;;;0;Have all weapons (2 of 4)
6EE4BB0A;Mega Man (USA);AEXLPPZI;;;;;0;Have all weapons (3 of 4)
6EE4BB0A;Mega Man (USA);OXXLPZEN;;;;;0;Have all weapons (4 of 4)
6EE4BB0A;Mega Man (USA);IESZXESN;;;;;0;Infinite weapons on pick-up
6EE4BB0A;Mega Man (USA);SUSZSASP;;;;;0;Infinite weapons on pick-up (alt)
6EE4BB0A;Mega Man (USA);AUZYGL;;;;;0;One hit kills on bosses
6EE4BB0A;Mega Man (USA);PENOAYAA;;;;;0;Climb up ladders faster
6EE4BB0A;Mega Man (USA);VYXOXENN;;;;;0;Climb down ladders faster
6EE4BB0A;Mega Man (USA);OZSKPZVK;;;;;0;Infinite lives
6EE4BB0A;Mega Man (USA);AAOGSOLA;;;;;0;One hit kills (1 of 2)
6EE4BB0A;Mega Man (USA);ESSUNTEP;;;;;0;One hit kills (2 of 2)
6EE4BB0A;Mega Man (USA);SZKZGZSA;;;;;0;Infinite health
6EE4BB0A;Mega Man (USA);AVVXLPSZ;;;;;0;Invincibility (except against bosses)
6EE4BB0A;Mega Man (USA);TAOOYTGA;;;;;0;Mega-jump
6EE4BB0A;Mega Man (USA);OXSLEEPV;;;;;0;Maximum points for shooting bosses (1 of 2)
6EE4BB0A;Mega Man (USA);AUSLOEAZ;;;;;0;Maximum points for shooting bosses (2 of 2)
6EE4BB0A;Mega Man (USA);GOUOTSAP;;;;;0;Multi-jump (1 of 4)
6EE4BB0A;Mega Man (USA);GXKPVGEL;;;;;0;Multi-jump (2 of 4)
6EE4BB0A;Mega Man (USA);SUEPLSPX;;;;;0;Multi-jump (3 of 4)
6EE4BB0A;Mega Man (USA);SOEPGIVP;;;;;0;Multi-jump (4 of 4)
6EE4BB0A;Mega Man (USA);SUULTVVN;;;;;0;Collectable items never disappear
6EE4BB0A;Mega Man (USA);XTXLONEK;;;;;0;Enemies always drop X (1 of 2)
6EE4BB0A;Mega Man (USA);PGOUONLL;;;;;0;Enemies always drop extra lives (2 of 2)
6EE4BB0A;Mega Man (USA);AGOUONLL;;;;;0;Enemies always drop large health refill (2 of 2)
6EE4BB0A;Mega Man (USA);YLOUONLU;;;;;0;Enemies always drop large weapon refill (2 of 2)
6EE4BB0A;Mega Man (USA);TAXOIOGO;;;;;0;Start with half energy
6EE4BB0A;Mega Man (USA);AASPLAZA;;;;;0;Start with 1 life
6EE4BB0A;Mega Man (USA);IASPLAZA;;;;;0;Start with 6 lives
6EE4BB0A;Mega Man (USA);AASPLAZE;;;;;0;Start with 9 lives
6EE4BB0A;Mega Man (USA);;;0055;5A;;0;Invincibility
6EE4BB0A;Mega Man (USA);;;005D;FF;;0;Have all weapons and all stages cleared
6EE4BB0A;Mega Man (USA);;;006A;1C;;0;Infinite health (alt)
6EE4BB0A;Mega Man (USA);;;0056;00;;0;Bosses have no invulnerability time
6EE4BB0A;Mega Man (USA);;;00A6;03;;0;Infinite lives (alt)
0FCFC04D;Mega Man 2 (USA);EIUGVTEY;;;;;0;Invincibility
0FCFC04D;Mega Man 2 (USA);AIUGVTEY;;;;;0;Invincibility (alt) (1 of 2)
0FCFC04D;Mega Man 2 (USA);SAUGKTSZ;;;;;0;Invincibility (alt) (2 of 2)
0FCFC04D;Mega Man 2 (USA);SXXTPSSE;;;;;0;Infinite health
0FCFC04D;Mega Man 2 (USA);SXUGTPVG;;;;;0;Infinite lives
0FCFC04D;Mega Man 2 (USA);GXETTTEL;;;;;0;One hit kills (1 of 2)
0FCFC04D;Mega Man 2 (USA);GZUZGTEL;;;;;0;One hit kills (2 of 2)
0FCFC04D;Mega Man 2 (USA);LZVSSZYZ;;;;;0;Burst-fire from normal weapon
0FCFC04D;Mega Man 2 (USA);TANAOZGA;;;;;0;Power-jumps
0FCFC04D;Mega Man 2 (USA);AANAOZGE;;;;;0;Super power-jumps
0FCFC04D;Mega Man 2 (USA);APNAOZGA;;;;;0;Mega power-jumps
0FCFC04D;Mega Man 2 (USA);GZKEYLAL;;;;;0;Maximum weapon energy on pick-up
0FCFC04D;Mega Man 2 (USA);PGEAKOPX;;;;;0;Moonwalking
0FCFC04D;Mega Man 2 (USA);SXSSOISA;;;;;0;Infinite Heat Man
0FCFC04D;Mega Man 2 (USA);SXSSNZSA;;;;;0;Infinite Air Man
0FCFC04D;Mega Man 2 (USA);SZVIUYSA;;;;;0;Infinite Wood Man
0FCFC04D;Mega Man 2 (USA);SZUIKLVG;;;;;0;Infinite Bubble Man
0FCFC04D;Mega Man 2 (USA);SZVSNLVG;;;;;0;Infinite Quick Man
0FCFC04D;Mega Man 2 (USA);SXKSOLVG;;;;;0;Infinite Metal Man
0FCFC04D;Mega Man 2 (USA);SXESKLVG;;;;;0;Infinite Clash Man
0FCFC04D;Mega Man 2 (USA);SZNIVGVG;;;;;0;Infinite 1
0FCFC04D;Mega Man 2 (USA);SZXTGZVG;;;;;0;Infinite 2
0FCFC04D;Mega Man 2 (USA);SZKTALVG;;;;;0;Infinite 3
0FCFC04D;Mega Man 2 (USA);AXEAUUSZ;;;;;0;Multi-jump (1 of 4)
0FCFC04D;Mega Man 2 (USA);LXEEYIYZ;;;;;0;Multi-jump (2 of 4)
0FCFC04D;Mega Man 2 (USA);SEEASLGA;;;;;0;Multi-jump (3 of 4)
0FCFC04D;Mega Man 2 (USA);VEEAKLEX;;;;;0;Multi-jump (4 of 4)
0FCFC04D;Mega Man 2 (USA);SSNLNKVS;;;;;0;Collectable items never disappear
0FCFC04D;Mega Man 2 (USA);OUVVASOO;;;;;0;Special items re-appear after being collected
0FCFC04D;Mega Man 2 (USA);ASUNZZEP;;;;;0;Enemies always drop x (1 of 2)
0FCFC04D;Mega Man 2 (USA);SSUNLXKK;;;;;0;Enemies always drop extra lives (2 of 2)
0FCFC04D;Mega Man 2 (USA);OSUNLXKK;;;;;0;Enemies always drop large health refill (2 of 2)
0FCFC04D;Mega Man 2 (USA);SSUNLXKG;;;;;0;Enemies always drop large weapon refill (2 of 2)
0FCFC04D;Mega Man 2 (USA);AEVAZEKI;;;;;0;Able to access already defeated boss stages
0FCFC04D;Mega Man 2 (USA);TEKAIEGO;;;;;0;Start with half health
0FCFC04D;Mega Man 2 (USA);PANALALA;;;;;0;Start with 1 life
0FCFC04D;Mega Man 2 (USA);TANALALA;;;;;0;Start with 6 lives
0FCFC04D;Mega Man 2 (USA);PANALALE;;;;;0;Start with 9 lives
0FCFC04D;Mega Man 2 (USA);;;004B;02;;0;Invincibility (blinking)
0FCFC04D;Mega Man 2 (USA);;;009A;FF;;0;Have all weapons and all stages cleared (1 of 2)
0FCFC04D;Mega Man 2 (USA);;;009B;FF;;0;Have all weapons and all stages cleared (2 of 2)
0FCFC04D;Mega Man 2 (USA);;;009C;1E;;0;Infinite Heat Man once obtained
0FCFC04D;Mega Man 2 (USA);;;009D;1E;;0;Infinite Air Man once obtained
0FCFC04D;Mega Man 2 (USA);;;009E;1E;;0;Infinite Wood Man once obtained
0FCFC04D;Mega Man 2 (USA);;;009F;1E;;0;Infinite Bubble Man once obtained
0FCFC04D;Mega Man 2 (USA);;;00A0;1E;;0;Infinite Quick Man once obtained
0FCFC04D;Mega Man 2 (USA);;;00A1;1E;;0;Infinite Flash Man once obtained
0FCFC04D;Mega Man 2 (USA);;;00A2;1E;;0;Infinite Metal Man once obtained
0FCFC04D;Mega Man 2 (USA);;;00A3;1E;;0;Infinite Crash Man once obtained
0FCFC04D;Mega Man 2 (USA);;;00A4;1E;;0;Infinite 1 once obtained
0FCFC04D;Mega Man 2 (USA);;;00A5;1E;;0;Infinite 2 once obtained
0FCFC04D;Mega Man 2 (USA);;;00A6;1E;;0;Infinite 3 once obtained
0FCFC04D;Mega Man 2 (USA);;;00A7;03;;0;Infinite energy tanks
0FCFC04D;Mega Man 2 (USA);;;00A8;04;;0;Infinite lives (alt)
0FCFC04D;Mega Man 2 (USA);;;00AC;FF;;0;Atomic Fire always fully charged
0FCFC04D;Mega Man 2 (USA);;;05A8;00;;0;Bosses have no invulnerability time
0FCFC04D;Mega Man 2 (USA);;;06C0;1E;;0;Infinite health (alt)
6B999AAF;Mega Man 3 (USA);ENXETAEI;;;;;0;Invincibility
6B999AAF;Mega Man 3 (USA);GXVAAASA;;;;;0;Infinite health
6B999AAF;Mega Man 3 (USA);SXVAAASA;;;;;0;Infinite health (alt)
6B999AAF;Mega Man 3 (USA);AEEGXLPA;;;;;0;Infinite lives
